Frame,Time(s),Vehicle_ID,Vehicle_Type,Center_X(px),Center_Y(px),World_X(m),World_Y(m),Length(m),Width(m),Speed(km/h),Acceleration(m/s²),Front_Car_ID,Rear_Car_ID,Left_Front_Car_ID,Left_Rear_Car_ID,Right_Front_Car_ID,Right_Rear_Car_ID,Lane_ID
74,3.3636363636363638,8,train,933.21704,444.42032,18.144997,92.26666,12.603043,7.8799562,0.0,0.0,9,-1,-1,-1,-1,-1,2
74,3.3636363636363638,9,train,920.1829,357.04364,18.955017,83.09465,21.522772,9.467425,0.0,0.0,-1,8,-1,-1,-1,-1,2
75,3.409090909090909,8,train,929.34186,435.98663,18.120417,91.57822,12.357928,7.671271,0.0,0.0,9,-1,-1,-1,-1,-1,2
75,3.409090909090909,9,train,911.7761,351.901,18.692287,82.38184,21.057404,9.7349,0.0,0.0,-1,8,-1,-1,-1,-1,2
76,3.4545454545454546,8,train,923.9054,419.18265,18.146149,90.10388,11.420425,7.099524,0.0,0.0,9,-1,-1,-1,-1,-1,2
76,3.4545454545454546,9,train,907.0161,338.41403,18.73106,80.35733,19.931906,9.38844,0.0,0.0,-1,8,-1,-1,-1,-1,2
77,3.5,8,train,919.48267,410.83862,18.099342,89.317894,11.013068,6.9982543,0.0,0.0,-1,-1,-1,-1,-1,-1,2
78,3.5454545454545454,8,train,916.8783,401.68054,18.126476,88.40703,10.696747,6.7222533,52.62343215942383,321.5876409742567,-1,-1,-1,-1,-1,-1,2
79,3.590909090909091,8,train,914.1059,394.96283,18.115576,87.70621,10.239222,6.4555664,52.645668029785156,0.13588587939739227,-1,-1,-1,-1,-1,-1,2
80,3.6363636363636362,8,train,910.4759,389.27478,18.057808,87.09038,10.002234,6.2995424,52.26911926269531,-2.3011314868927,-1,-1,-1,-1,-1,-1,2
81,3.6818181818181817,8,train,908.4093,381.14618,18.091856,86.167534,9.6238165,6.116614,52.301536560058594,0.19810572266578674,-1,-1,-1,-1,-1,-1,2
82,3.727272727272727,8,train,906.25745,376.5376,18.0736,85.623,9.00191,5.92854,52.42322540283203,0.7436540722846985,-1,-1,-1,-1,-1,-1,2
83,3.772727272727273,8,train,903.1864,369.5609,18.05235,84.76587,8.994208,5.8093996,52.34943389892578,-0.4509480893611908,-1,-1,-1,-1,-1,-1,2
84,3.8181818181818183,8,train,898.59924,358.89,18.02239,83.372765,8.685132,5.656836,52.61723327636719,1.636551856994629,-1,-1,-1,-1,-1,-1,2
85,3.8636363636363638,8,train,896.8367,352.6686,18.042645,82.50971,8.279544,5.3379397,52.930030822753906,1.9115406274795532,-1,-1,-1,-1,-1,-1,2
86,3.909090909090909,8,train,895.5358,348.11975,18.057518,81.85359,8.293182,5.300922,52.97496795654297,0.2746158242225647,-1,-1,-1,-1,-1,-1,2
87,3.9545454545454546,8,train,893.8536,342.78287,18.068733,81.05537,7.9959445,5.164331,53.04493713378906,0.42758941650390625,-1,-1,-1,-1,-1,-1,2
88,4.0,8,train,891.27985,339.67963,18.00423,80.5785,8.004565,4.97641,52.88922119140625,-0.9515974256727431,9,-1,-1,-1,-1,-1,2
88,4.0,9,train,877.13574,274.01205,18.563124,66.88312,14.895304,6.4116397,0.0,0.0,-1,8,-1,-1,-1,-1,2
89,4.045454545454546,8,train,889.81964,334.82407,18.016941,79.80576,7.7757387,4.9757385,52.86874008178711,-0.12516233656141493,9,-1,-1,-1,-1,-1,2
89,4.045454545454546,9,train,874.76245,269.17407,18.538107,65.50687,14.621808,6.35188,0.0,0.0,-1,8,-1,-1,-1,-1,2
90,4.090909090909091,8,train,888.3926,327.8692,18.06707,78.645744,7.2746825,4.8293214,52.814212799072266,-0.33322228325737846,-1,-1,-1,-1,-1,-1,2
91,4.136363636363637,8,train,884.2748,322.19452,17.968822,77.65523,7.0469027,4.6858706,52.86220932006836,0.29331210255622864,-1,-1,-1,-1,-1,-1,2
92,4.181818181818182,8,train,882.5454,316.30884,17.986542,76.5741,7.09928,4.657251,52.937095642089844,0.4576386511325836,-1,-1,-1,-1,-1,-1,2
93,4.2272727272727275,8,train,880.92676,312.3662,17.975979,75.82044,6.6671267,4.4970946,53.181129455566406,1.4913177490234375,-1,-1,-1,-1,-1,-1,2
94,4.2727272727272725,8,train,878.90594,309.82925,17.91968,75.323814,6.508844,4.3916993,53.28602981567383,0.6410577893257141,-1,-1,-1,-1,-1,-1,2
95,4.318181818181818,8,train,876.3334,306.02808,17.856306,74.558365,6.2630954,4.3674684,53.42315673828125,0.8379979133605957,-1,-1,-1,-1,-1,-1,2
96,4.363636363636363,8,train,875.7897,301.2819,17.913643,73.56094,6.1562533,4.2764406,53.666202545166016,1.4852800369262695,-1,-1,-1,-1,-1,-1,2
97,4.409090909090909,8,train,874.2551,300.82193,17.841713,73.46504,6.0263276,4.2245364,53.37502670288086,-1.7794080972671509,-1,-1,-1,-1,-1,-1,2
98,4.454545454545454,8,train,872.572,291.9972,17.91567,71.48682,5.9700503,3.9467285,53.42683410644531,0.31660082936286926,-1,-1,-1,-1,-1,-1,2
99,4.5,8,train,871.08276,288.61267,17.89893,70.6862,5.805524,3.8581789,53.49001693725586,0.3861173093318939,-1,-1,-1,-1,-1,-1,2
100,4.545454545454546,8,train,870.36676,287.24036,17.885733,70.354515,5.290845,3.8282838,53.69717788696289,1.2659837007522583,-1,-1,-1,-1,-1,-1,2
101,4.590909090909091,8,train,869.301,280.9444,17.950487,68.77004,5.5597534,3.6488893,53.90935516357422,1.2966389656066895,-1,-1,-1,-1,-1,-1,2
102,4.636363636363637,8,train,868.6571,277.34717,17.987267,67.82002,5.4612336,3.7123535,54.07866287231445,1.0346581935882568,-1,-1,-1,-1,-1,-1,2
103,4.681818181818182,8,train,867.5903,275.51938,17.962778,67.32609,5.355353,3.5260377,54.09986114501953,0.12954500317573547,-1,-1,-1,-1,-1,-1,2
104,4.7272727272727275,8,train,865.16077,273.3136,17.864416,66.72097,5.3180733,3.6226075,54.08489990234375,-0.09142981469631195,-1,-1,-1,-1,-1,-1,2
105,4.7727272727272725,8,train,865.0132,269.6433,17.9328,65.67238,5.100756,3.5209596,54.06584548950195,-0.11644364148378372,-1,-1,-1,-1,-1,-1,2
106,4.818181818181818,8,train,863.8642,265.4537,17.953117,64.42828,4.9896364,3.387738,54.118370056152344,0.3209834694862366,-1,-1,-1,-1,-1,-1,2
107,4.863636363636363,8,train,861.9284,262.75595,17.891201,63.60123,4.8119354,3.371631,54.39582061767578,1.6955312490463257,-1,-1,-1,-1,-1,-1,2
108,4.909090909090909,8,train,861.12085,260.86774,17.881685,63.00622,4.692535,3.312317,54.581478118896484,1.1345736980438232,-1,-1,-1,-1,-1,-1,2
109,4.954545454545454,8,train,859.8456,258.72598,17.847477,62.317562,4.6813784,3.3035524,54.83073043823242,1.5232086181640625,-1,-1,-1,-1,-1,-1,2
110,5.0,8,train,861.3294,256.75378,17.988628,61.6599,4.6333222,3.1275697,54.974334716796875,0.8775817023383248,-1,12,-1,-1,-1,-1,2
110,5.0,12,train,1033.3992,542.9132,19.751926,98.448296,17.2719,15.261792,0.0,0.0,8,-1,-1,-1,-1,-1,2
111,5.045454545454546,8,train,860.8747,254.78476,18.004995,60.99529,4.5871215,3.0629518,54.7813720703125,-1.1792161729600694,-1,-1,-1,-1,-1,-1,2
112,5.090909090909091,8,train,860.05505,252.47247,18.005594,60.196774,4.547985,2.9649475,54.49658966064453,-1.7403370141983032,-1,-1,-1,-1,-1,-1,2
113,5.136363636363637,8,train,857.41736,247.77051,17.940193,58.51003,4.2203493,2.859198,54.835235595703125,2.06950306892395,-1,-1,-1,-1,-1,-1,2
114,5.181818181818182,8,train,856.60645,246.3335,17.919151,57.97591,4.2151484,2.7763062,54.84706497192383,0.07229063659906387,-1,-1,-1,-1,-1,-1,2
115,5.2272727272727275,8,train,855.97253,244.1828,17.927639,57.15708,4.123184,2.7865417,54.980018615722656,0.8124944898817275,-1,14,-1,-1,-1,-1,2
115,5.2272727272727275,14,train,962.7776,270.52075,23.876844,65.64394,6.893762,5.580664,0.0,0.0,8,-1,-1,-1,-1,-1,2
116,5.2727272727272725,8,train,855.38074,241.81073,17.944899,56.228725,4.03841,2.705469,55.11313247680664,0.813473595513238,-1,-1,-1,-1,-1,-1,2
117,5.318181818181818,8,train,854.6577,240.71338,17.920877,55.792034,3.9853578,2.6688905,55.07059097290039,-0.2599758505821228,-1,-1,-1,-1,-1,-1,2
118,5.363636363636363,8,train,854.5692,239.3776,17.948359,55.249126,3.9581788,2.6013367,55.12394332885742,0.32604217529296875,-1,14,-1,-1,-1,-1,2
