Frame,Time(s),Vehicle_ID,Vehicle_Type,Center_X(px),Center_Y(px),World_X(m),World_Y(m),Length(m),Width(m),Speed(km/h),Acceleration(m/s²),Front_Car_ID,Rear_Car_ID,Left_Front_Car_ID,Left_Rear_Car_ID,Right_Front_Car_ID,Right_Rear_Car_ID,Lane_ID,Calib_Version
406,16.24,27,bus,864.71094,760.89996,14.739854,101.4417,2.5807252,5.1473327,0,0.0,-1,20,-1,-1,-1,-1,2,0
407,16.28,4,bus,814.21625,777.6661,14.242628,101.9716,3.0133789,9.6392765,5,-6.944444444444445,27,20,-1,-1,-1,-1,2,0
407,16.28,20,bus,730.3771,793.97363,13.4914465,102.45731,2.9496033,6.807065,0,0.0,4,-1,-1,-1,-1,-1,2,0
407,16.28,27,bus,825.80975,771.16187,14.361097,101.76986,3.2161164,8.521906,0,0.0,-1,4,-1,-1,-1,-1,2,0
408,16.32,4,bus,808.7153,777.9002,14.193921,101.978775,3.4467926,9.770142,5,0.0,-1,-1,-1,-1,-1,-1,2,0
409,16.36,4,bus,812.0296,774.7211,14.23047,101.880844,3.2212799,8.735773,5,0.0,27,-1,-1,-1,-1,-1,2,0
409,16.36,27,bus,844.8604,770.06396,14.533112,101.73534,2.9433136,5.623297,0,0.0,-1,4,-1,-1,-1,-1,2,0
410,16.4,4,bus,783.7898,774.58746,13.98215,101.8767,2.6266906,7.35387,5,0.0,27,20,-1,-1,-1,-1,2,0
410,16.4,20,bus,684.2926,801.3454,13.096955,102.66793,2.7950866,5.436136,0,0.0,4,-1,-1,-1,-1,-1,2,0
410,16.4,27,bus,833.6142,768.5026,14.437623,101.686005,2.8539429,6.053699,0,0.0,-1,4,-1,-1,-1,-1,2,0
411,16.44,4,bus,797.93115,772.9328,14.110248,101.825264,3.003412,9.2308655,5,0.0,27,20,-1,-1,-1,-1,2,0
411,16.44,20,bus,671.18225,805.9091,12.986215,102.79567,2.959912,5.3929353,0,0.0,4,-1,-1,-1,-1,-1,2,0
411,16.44,27,bus,824.89685,770.9304,14.353618,101.762596,2.9478211,6.3341494,0,0.0,-1,4,-1,-1,-1,-1,2,0
